,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
15506,-1,775300,PEARLS,9995,22,,,,,10005,22,,,,,10000.0
15507,-1,775300,BANANAS,4898,22,,,,,4904,22,,,,,4901.0
15508,-1,775400,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
15509,-1,775400,BANANAS,4898,27,,,,,4905,27,,,,,4901.5
15510,-1,775500,BANANAS,4901,2,4899.0,6.0,4898.0,22.0,4904,2,4905.0,20.0,,,4902.5
15511,-1,775500,PEARLS,9998,5,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
15512,-1,775600,BANANAS,4897,26,,,,,4902,4,4904.0,26.0,,,4899.5
15513,-1,775600,PEARLS,9996,2,9995.0,24.0,,,10002,5,10004.0,2.0,10005.0,24.0,9999.0
15514,-1,775700,BANANAS,4898,30,,,,,4905,30,,,,,4901.5
15515,-1,775700,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
15516,-1,775800,PEARLS,9996,2,9995.0,30.0,,,9998,1,10002.0,7.0,10004.0,2.0,9997.0
15517,-1,775800,BANANAS,4898,32,,,,,4903,7,4905.0,32.0,,,4900.5
15518,-1,775900,BANANAS,4898,32,,,,,4905,32,,,,,4901.5
15519,-1,775900,PEARLS,9996,2,9995.0,30.0,,,9998,2,10004.0,2.0,10005.0,30.0,9997.0
15520,-1,776000,BANANAS,4897,30,,,,,4904,30,,,,,4900.5
15521,-1,776000,PEARLS,10002,1,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0
15522,-1,776100,BANANAS,4897,24,,,,,4903,1,4904.0,23.0,,,4900.0
15523,-1,776100,PEARLS,9996,1,9995.0,23.0,,,9998,1,10004.0,1.0,10005.0,23.0,9997.0
15524,-1,776200,PEARLS,9998,9,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
15525,-1,776200,BANANAS,4897,11,4896.0,25.0,,,4903,27,,,,,4900.0
15526,-1,776300,BANANAS,4903,1,4897.0,22.0,,,4904,22,,,,,4903.5
15527,-1,776300,PEARLS,9995,22,,,,,10005,22,,,,,10000.0
15528,-1,776400,BANANAS,4898,2,4897.0,21.0,,,4902,7,4904.0,23.0,,,4900.0
15529,-1,776400,PEARLS,9996,2,9995.0,21.0,,,10002,7,10004.0,2.0,10005.0,21.0,9999.0
15530,-1,776500,BANANAS,4898,2,4897.0,29.0,,,4902,5,4904.0,31.0,,,4900.0
15531,-1,776500,PEARLS,9996,2,9995.0,29.0,,,10002,5,10004.0,2.0,10005.0,29.0,9999.0
15532,-1,776600,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
15533,-1,776600,BANANAS,4898,20,,,,,4905,20,,,,,4901.5
15534,-1,776700,BANANAS,4899,3,4898.0,28.0,,,4905,28,,,,,4902.0
15535,-1,776700,PEARLS,9998,3,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0
15536,-1,776800,BANANAS,4898,25,,,,,4903,2,4905.0,25.0,,,4900.5
15537,-1,776800,PEARLS,9996,2,9995.0,23.0,,,10002,2,10004.0,2.0,10005.0,23.0,9999.0
15538,-1,776900,BANANAS,4899,1,4898.0,28.0,,,4903,4,4905.0,29.0,,,4901.0
15539,-1,776900,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
15540,-1,777000,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
15541,-1,777000,BANANAS,4899,21,,,,,4905,21,,,,,4902.0
15542,-1,777100,BANANAS,4899,25,,,,,4906,25,,,,,4902.5
15543,-1,777100,PEARLS,10002,6,9995.0,25.0,,,10005,25,,,,,10003.5
15544,-1,777200,BANANAS,4899,24,,,,,4906,24,,,,,4902.5
15545,-1,777200,PEARLS,10002,7,9995.0,24.0,,,10005,24,,,,,10003.5
15546,-1,777300,BANANAS,4905,1,4899.0,22.0,,,4906,22,,,,,4905.5
15547,-1,777300,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
15548,-1,777400,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
15549,-1,777400,BANANAS,4899,22,,,,,4905,22,,,,,4902.0
15550,-1,777500,BANANAS,4899,29,,,,,4906,29,,,,,4902.5
15551,-1,777500,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
15552,-1,777600,BANANAS,4899,23,,,,,4900,1,4906.0,23.0,,,4899.5
15553,-1,777600,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
15554,-1,777700,BANANAS,4899,26,,,,,4906,26,,,,,4902.5
15555,-1,777700,PEARLS,9995,26,,,,,9998,1,10005.0,26.0,,,9996.5
15556,-1,777800,PEARLS,9996,1,9995.0,27.0,,,9998,7,10004.0,1.0,10005.0,27.0,9997.0
15557,-1,777800,BANANAS,4899,28,,,,,4906,28,,,,,4902.5
15558,-1,777900,BANANAS,4899,29,,,,,4906,29,,,,,4902.5
15559,-1,777900,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
15560,-1,778000,BANANAS,4899,20,,,,,4906,20,,,,,4902.5
15561,-1,778000,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
15562,-1,778100,BANANAS,4900,6,4899.0,26.0,,,4906,26,,,,,4903.0
15563,-1,778100,PEARLS,9998,6,9995.0,26.0,,,10005,26,,,,,10001.5
15564,-1,778200,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
15565,-1,778200,BANANAS,4899,23,,,,,4906,23,,,,,4902.5
15566,-1,778300,BANANAS,4900,1,4899.0,28.0,,,4906,29,,,,,4903.0
15567,-1,778300,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
15568,-1,778400,BANANAS,4905,1,4900.0,22.0,,,4907,22,,,,,4906.0
15569,-1,778400,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
15570,-1,778500,BANANAS,4900,23,,,,,4901,1,4905.0,3.0,4907.0,23.0,4900.5
15571,-1,778500,PEARLS,9996,1,9995.0,22.0,,,10002,3,10004.0,1.0,10005.0,22.0,9999.0
15572,-1,778600,BANANAS,4900,25,,,,,4907,25,,,,,4903.5
15573,-1,778600,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
15574,-1,778700,PEARLS,10002,12,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10003.0
15575,-1,778700,BANANAS,4905,1,4900.0,30.0,,,4907,30,,,,,4906.0
15576,-1,778800,PEARLS,9995,29,,,,,10002,3,10005.0,29.0,,,9998.5
15577,-1,778800,BANANAS,4900,29,,,,,4905,4,4907.0,29.0,,,4902.5
15578,-1,778900,BANANAS,4901,8,4900.0,27.0,,,4906,2,4907.0,25.0,,,4903.5
15579,-1,778900,PEARLS,9998,8,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
15580,-1,779000,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
15581,-1,779000,BANANAS,4905,1,4900.0,28.0,,,4907,28,,,,,4906.0
15582,-1,779100,PEARLS,9998,3,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0
15583,-1,779100,BANANAS,4901,5,4900.0,23.0,,,4907,25,,,,,4904.0
15584,-1,779200,PEARLS,10002,3,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10003.0
15585,-1,779200,BANANAS,4901,2,4900.0,26.0,,,4907,28,,,,,4904.0
15586,-1,779300,BANANAS,4900,23,,,,,4901,1,4905.0,9.0,4907.0,23.0,4900.5
15587,-1,779300,PEARLS,9996,1,9995.0,22.0,,,10002,9,10004.0,1.0,10005.0,22.0,9999.0
15588,-1,779400,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
15589,-1,779400,BANANAS,4900,23,,,,,4906,1,4907.0,23.0,,,4903.0
15590,-1,779500,PEARLS,10002,3,10000.0,5.0,9996.0,2.0,10004,2,10005.0,30.0,,,10003.0
15591,-1,779500,BANANAS,4900,32,,,,,4907,32,,,,,4903.5
15592,-1,779600,PEARLS,9995,28,,,,,10005,28,,,,,10000.0
15593,-1,779600,BANANAS,4900,28,,,,,4907,28,,,,,4903.5
15594,-1,779700,BANANAS,4900,24,,,,,4906,2,4907.0,22.0,,,4903.0
15595,-1,779700,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
15596,-1,779800,PEARLS,9995,22,,,,,10000,5,10005.0,22.0,,,9997.5
15597,-1,779800,BANANAS,4899,22,,,,,4906,22,,,,,4902.5
15598,-1,779900,PEARLS,9995,20,,,,,10002,7,10005.0,20.0,,,9998.5
15599,-1,779900,BANANAS,4899,20,,,,,4904,7,4906.0,20.0,,,4901.5
15600,-1,780000,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
15601,-1,780000,BANANAS,4900,30,,,,,4907,30,,,,,4903.5
15602,-1,780100,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
15603,-1,780100,BANANAS,4900,25,,,,,4906,2,4907.0,23.0,,,4903.0
15604,-1,780200,BANANAS,4899,21,,,,,4906,21,,,,,4902.5
15605,-1,780200,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
15606,-1,780300,PEARLS,9995,24,,,,,10002,1,10005.0,24.0,,,9998.5
15607,-1,780300,BANANAS,4899,24,,,,,4904,1,4906.0,24.0,,,4901.5
15608,-1,780400,PEARLS,9998,3,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0
15609,-1,780400,BANANAS,4900,5,4899.0,25.0,,,4906,26,,,,,4903.0
15610,-1,780500,PEARLS,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0
15611,-1,780500,BANANAS,4900,25,,,,,4906,25,,,,,4903.0
15612,-1,780600,BANANAS,4899,25,,,,,4906,25,,,,,4902.5
15613,-1,780600,PEARLS,9995,25,,,,,10005,25,,,,,10000.0
15614,-1,780700,PEARLS,9998,6,9995.0,29.0,,,10005,29,,,,,10001.5
15615,-1,780700,BANANAS,4902,4,4900.0,6.0,4899.0,29.0,4906,29,,,,,4904.0
15616,-1,780800,PEARLS,9998,6,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
15617,-1,780800,BANANAS,4901,6,4900.0,22.0,,,4907,22,,,,,4904.0
15618,-1,780900,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
15619,-1,780900,BANANAS,4900,23,,,,,4906,1,4907.0,22.0,,,4903.0
15620,-1,781000,BANANAS,4905,1,4900.0,27.0,,,4907,27,,,,,4906.0
15621,-1,781000,PEARLS,10002,1,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0
15622,-1,781100,PEARLS,9995,30,,,,,10002,9,10005.0,30.0,,,9998.5
15623,-1,781100,BANANAS,4900,30,,,,,4901,1,4905.0,9.0,4907.0,30.0,4900.5
15624,-1,781200,PEARLS,9998,3,9995.0,27.0,,,10005,27,,,,,10001.5
15625,-1,781200,BANANAS,4901,3,4900.0,27.0,,,4907,27,,,,,4904.0
15626,-1,781300,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
15627,-1,781300,BANANAS,4903,2,4901.0,27.0,,,4907,27,,,,,4905.0
15628,-1,781400,BANANAS,4901,25,,,,,4908,25,,,,,4904.5
15629,-1,781400,PEARLS,9995,25,,,,,10005,25,,,,,10000.0
15630,-1,781500,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
15631,-1,781500,BANANAS,4901,28,,,,,4908,28,,,,,4904.5
15632,-1,781600,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
15633,-1,781600,BANANAS,4901,31,,,,,4908,31,,,,,4904.5
15634,-1,781700,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
15635,-1,781700,BANANAS,4902,20,,,,,4908,20,,,,,4905.0
15636,-1,781800,BANANAS,4902,20,,,,,4907,5,4909.0,20.0,,,4904.5
15637,-1,781800,PEARLS,9995,20,,,,,9998,1,10002.0,5.0,10005.0,20.0,9996.5
15638,-1,781900,PEARLS,9996,2,9995.0,20.0,,,10002,10,10004.0,2.0,10005.0,20.0,9999.0
15639,-1,781900,BANANAS,4901,22,,,,,4906,10,4908.0,22.0,,,4903.5
15640,-1,782000,PEARLS,9998,7,9995.0,24.0,,,10005,24,,,,,10001.5
15641,-1,782000,BANANAS,4902,7,4901.0,24.0,,,4908,24,,,,,4905.0
15642,-1,782100,PEARLS,9995,21,,,,,9998,4,10005.0,21.0,,,9996.5
15643,-1,782100,BANANAS,4901,21,,,,,4908,21,,,,,4904.5
15644,-1,782200,BANANAS,4902,23,,,,,4908,1,4909.0,22.0,,,4905.0
15645,-1,782200,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
15646,-1,782300,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
15647,-1,782300,BANANAS,4903,2,4902.0,21.0,,,4909,23,,,,,4906.0
15648,-1,782400,PEARLS,9995,24,,,,,10005,24,,,,,10000.0
15649,-1,782400,BANANAS,4903,24,,,,,4910,24,,,,,4906.5
15650,-1,782500,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
15651,-1,782500,BANANAS,4903,27,,,,,4910,27,,,,,4906.5
15652,-1,782600,BANANAS,4903,22,,,,,4904,2,4909.0,22.0,,,4903.5
15653,-1,782600,PEARLS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5
15654,-1,782700,PEARLS,9998,4,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0
15655,-1,782700,BANANAS,4904,3,4903.0,28.0,,,4910,28,,,,,4907.0
15656,-1,782800,PEARLS,9998,5,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0
15657,-1,782800,BANANAS,4904,5,4903.0,31.0,,,4910,31,,,,,4907.0
15658,-1,782900,BANANAS,4903,29,,,,,4908,7,4910.0,29.0,,,4905.5
15659,-1,782900,PEARLS,9996,1,9995.0,28.0,,,10002,7,10004.0,1.0,10005.0,28.0,9999.0
15660,-1,783000,BANANAS,4905,4,4904.0,22.0,,,4911,22,,,,,4908.0
15661,-1,783000,PEARLS,9998,4,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0
15662,-1,783100,BANANAS,4909,1,4904.0,27.0,,,4911,27,,,,,4910.0
15663,-1,783100,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
15664,-1,783200,PEARLS,9996,1,9995.0,22.0,,,9998,2,10004.0,1.0,10005.0,22.0,9997.0
15665,-1,783200,BANANAS,4905,1,4904.0,22.0,,,4911,23,,,,,4908.0
15666,-1,783300,PEARLS,9995,29,,,,,10005,29,,,,,10000.0
15667,-1,783300,BANANAS,4904,28,,,,,4911,29,,,,,4907.5
15668,-1,783400,BANANAS,4904,25,,,,,4906,5,4910.0,25.0,,,4905.0
15669,-1,783400,PEARLS,9995,25,,,,,10005,25,,,,,10000.0
15670,-1,783500,PEARLS,9998,5,9995.0,29.0,,,10005,29,,,,,10001.5
15671,-1,783500,BANANAS,4905,5,4904.0,29.0,,,4911,29,,,,,4908.0
15672,-1,783600,PEARLS,9998,10,9995.0,26.0,,,10005,26,,,,,10001.5
15673,-1,783600,BANANAS,4904,10,4903.0,26.0,,,4910,26,,,,,4907.0
15674,-1,783700,PEARLS,9995,27,,,,,10005,27,,,,,10000.0
15675,-1,783700,BANANAS,4904,27,,,,,4911,27,,,,,4907.5
15676,-1,783800,BANANAS,4903,29,,,,,4904,1,4910.0,29.0,,,4903.5
15677,-1,783800,PEARLS,10002,3,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0
15678,-1,783900,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
15679,-1,783900,BANANAS,4903,30,,,,,4910,30,,,,,4906.5
15680,-1,784000,PEARLS,9998,4,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
15681,-1,784000,BANANAS,4905,5,4904.0,25.0,,,4910,25,,,,,4907.5
15682,-1,784100,PEARLS,9995,26,,,,,10002,6,10005.0,26.0,,,9998.5
15683,-1,784100,BANANAS,4904,26,,,,,4909,6,4911.0,26.0,,,4906.5
15684,-1,784200,BANANAS,4904,29,,,,,4909,4,4911.0,29.0,,,4906.5
15685,-1,784200,PEARLS,9995,29,,,,,10002,4,10005.0,29.0,,,9998.5
15686,-1,784300,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
15687,-1,784300,BANANAS,4905,30,,,,,4911,30,,,,,4908.0
15688,-1,784400,PEARLS,9995,28,,,,,9998,8,10002.0,7.0,10005.0,28.0,9996.5
15689,-1,784400,BANANAS,4904,28,,,,,4909,7,4911.0,28.0,,,4906.5
15690,-1,784500,BANANAS,4905,1,4904.0,22.0,,,4906,4,4911.0,23.0,,,4905.5
15691,-1,784500,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
15692,-1,784600,BANANAS,4905,2,4904.0,25.0,,,4911,27,,,,,4908.0
15693,-1,784600,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
15694,-1,784700,BANANAS,4905,20,,,,,4911,1,4912.0,20.0,,,4908.0
15695,-1,784700,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
15696,-1,784800,PEARLS,9996,1,9995.0,27.0,,,9998,2,10004.0,1.0,10005.0,27.0,9997.0
15697,-1,784800,BANANAS,4906,9,4905.0,28.0,,,4911,1,4912.0,27.0,,,4908.5
15698,-1,784900,BANANAS,4905,25,,,,,4910,1,4912.0,25.0,,,4907.5
15699,-1,784900,PEARLS,9996,2,9995.0,23.0,,,10002,1,10004.0,2.0,10005.0,23.0,9999.0
15700,-1,785000,BANANAS,4906,5,4905.0,25.0,,,4912,25,,,,,4909.0
15701,-1,785000,PEARLS,9998,5,9995.0,25.0,,,10005,25,,,,,10001.5
15702,-1,785100,BANANAS,4906,31,,,,,4912,1,4913.0,30.0,,,4909.0
15703,-1,785100,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
15704,-1,785200,PEARLS,9995,22,,,,,10005,22,,,,,10000.0
15705,-1,785200,BANANAS,4906,22,,,,,4913,22,,,,,4909.5
15706,-1,785300,BANANAS,4906,6,4905.0,23.0,,,4912,23,,,,,4909.0
15707,-1,785300,PEARLS,9998,6,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0
15708,-1,785400,BANANAS,4910,1,4906.0,7.0,4905.0,23.0,4912,23,,,,,4911.0
15709,-1,785400,PEARLS,9998,7,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0
15710,-1,785500,BANANAS,4905,10,4904.0,29.0,,,4911,30,,,,,4908.0
15711,-1,785500,PEARLS,9998,9,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
15712,-1,785600,PEARLS,9995,29,,,,,10005,29,,,,,10000.0
15713,-1,785600,BANANAS,4904,29,,,,,4911,29,,,,,4907.5
15714,-1,785700,BANANAS,4903,24,,,,,4910,24,,,,,4906.5
15715,-1,785700,PEARLS,9995,24,,,,,10005,24,,,,,10000.0
15716,-1,785800,BANANAS,4904,8,4903.0,26.0,,,4910,26,,,,,4907.0
15717,-1,785800,PEARLS,10000,4,9998.0,8.0,9995.0,26.0,10005,26,,,,,10002.5
15718,-1,785900,BANANAS,4904,7,4903.0,30.0,,,4910,30,,,,,4907.0
15719,-1,785900,PEARLS,9998,7,9995.0,30.0,,,10005,30,,,,,10001.5
15720,-1,786000,PEARLS,9996,1,9995.0,21.0,,,10002,7,10004.0,1.0,10005.0,21.0,9999.0
15721,-1,786000,BANANAS,4904,22,,,,,4909,6,4910.0,1.0,4911.0,21.0,4906.5
15722,-1,786100,BANANAS,4904,26,,,,,4910,26,,,,,4907.0
15723,-1,786100,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
15724,-1,786200,BANANAS,4903,28,,,,,4910,28,,,,,4906.5
15725,-1,786200,PEARLS,9996,2,9995.0,26.0,,,9998,1,10004.0,2.0,10005.0,26.0,9997.0
15726,-1,786300,BANANAS,4904,1,4903.0,31.0,,,4910,31,,,,,4907.0
15727,-1,786300,PEARLS,9996,1,9995.0,30.0,,,9998,8,10004.0,1.0,10005.0,30.0,9997.0
15728,-1,786400,PEARLS,9998,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0
15729,-1,786400,BANANAS,4904,6,4903.0,29.0,,,4909,1,4910.0,28.0,,,4906.5
15730,-1,786500,BANANAS,4902,22,,,,,4907,8,4909.0,22.0,,,4904.5
15731,-1,786500,PEARLS,9995,22,,,,,10002,8,10005.0,22.0,,,9998.5
15732,-1,786600,BANANAS,4903,1,4902.0,25.0,,,4908,1,4909.0,24.0,,,4905.5
15733,-1,786600,PEARLS,9998,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0
15734,-1,786700,BANANAS,4902,23,,,,,4909,23,,,,,4905.5
15735,-1,786700,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
15736,-1,786800,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
15737,-1,786800,BANANAS,4902,23,,,,,4908,2,4909.0,21.0,,,4905.0
15738,-1,786900,BANANAS,4902,22,,,,,4909,22,,,,,4905.5
15739,-1,786900,PEARLS,9995,22,,,,,10005,22,,,,,10000.0
15740,-1,787000,BANANAS,4902,26,,,,,4909,26,,,,,4905.5
15741,-1,787000,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
15742,-1,787100,BANANAS,4902,27,,,,,4907,6,4909.0,27.0,,,4904.5
15743,-1,787100,PEARLS,9996,2,9995.0,25.0,,,10002,6,10004.0,2.0,10005.0,25.0,9999.0
15744,-1,787200,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
15745,-1,787200,BANANAS,4903,20,,,,,4909,20,,,,,4906.0
15746,-1,787300,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
15747,-1,787300,BANANAS,4903,1,4902.0,22.0,,,4909,23,,,,,4906.0
15748,-1,787400,BANANAS,4902,28,,,,,4909,28,,,,,4905.5
15749,-1,787400,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
15750,-1,787500,BANANAS,4903,7,4902.0,22.0,,,4909,22,,,,,4906.0
15751,-1,787500,PEARLS,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5
15752,-1,787600,BANANAS,4902,20,,,,,4909,20,,,,,4905.5
15753,-1,787600,PEARLS,9995,20,,,,,10005,20,,,,,10000.0
15754,-1,787700,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
15755,-1,787700,BANANAS,4903,2,4902.0,27.0,,,4909,29,,,,,4906.0
15756,-1,787800,PEARLS,9995,24,,,,,10005,24,,,,,10000.0
15757,-1,787800,BANANAS,4903,24,,,,,4909,24,,,,,4906.0
15758,-1,787900,BANANAS,4903,1,4902.0,29.0,,,4909,30,,,,,4906.0
15759,-1,787900,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
15760,-1,788000,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
15761,-1,788000,BANANAS,4902,23,,,,,4909,23,,,,,4905.5
15762,-1,788100,PEARLS,10000,2,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10002.0
15763,-1,788100,BANANAS,4901,30,,,,,4908,30,,,,,4904.5
15764,-1,788200,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
15765,-1,788200,BANANAS,4901,21,,,,,4907,1,4908.0,20.0,,,4904.0
15766,-1,788300,BANANAS,4901,23,,,,,4908,23,,,,,4904.5
15767,-1,788300,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
15768,-1,788400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0
15769,-1,788400,BANANAS,4901,30,,,,,4908,30,,,,,4904.5
15770,-1,788500,PEARLS,9995,22,,,,,10005,22,,,,,10000.0
15771,-1,788500,BANANAS,4900,22,,,,,4907,22,,,,,4903.5
15772,-1,788600,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
15773,-1,788600,BANANAS,4901,23,,,,,4907,2,4908.0,21.0,,,4904.0
15774,-1,788700,BANANAS,4901,32,,,,,4908,32,,,,,4904.5
15775,-1,788700,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
15776,-1,788800,BANANAS,4901,27,,,,,4906,1,4908.0,27.0,,,4903.5
15777,-1,788800,PEARLS,9995,27,,,,,10005,27,,,,,10000.0
15778,-1,788900,PEARLS,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5
15779,-1,788900,BANANAS,4902,27,,,,,4907,9,4908.0,27.0,,,4904.5
15780,-1,789000,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
15781,-1,789000,BANANAS,4901,21,,,,,4907,21,,,,,4904.0
15782,-1,789100,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
15783,-1,789100,BANANAS,4904,5,4901.0,22.0,,,4908,22,,,,,4906.0
15784,-1,789200,BANANAS,4901,1,4900.0,20.0,,,4902,1,4907.0,22.0,,,4901.5
15785,-1,789200,PEARLS,10002,2,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0
15786,-1,789300,PEARLS,9995,27,,,,,10005,27,,,,,10000.0
15787,-1,789300,BANANAS,4901,27,,,,,4908,27,,,,,4904.5
15788,-1,789400,PEARLS,9995,23,,,,,10002,3,10005.0,23.0,,,9998.5
15789,-1,789400,BANANAS,4901,23,,,,,4906,3,4908.0,23.0,,,4903.5
15790,-1,789500,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
15791,-1,789500,BANANAS,4901,28,,,,,4908,28,,,,,4904.5
15792,-1,789600,BANANAS,4901,25,,,,,4907,25,,,,,4904.0
15793,-1,789600,PEARLS,9995,25,,,,,10005,25,,,,,10000.0
15794,-1,789700,PEARLS,10002,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0
15795,-1,789700,BANANAS,4901,30,,,,,4907,1,4908.0,29.0,,,4904.0
15796,-1,789800,PEARLS,9998,9,9995.0,30.0,,,10005,30,,,,,10001.5
15797,-1,789800,BANANAS,4901,9,4900.0,30.0,,,4907,30,,,,,4904.0
15798,-1,789900,PEARLS,9995,21,,,,,10005,21,,,,,10000.0
15799,-1,789900,BANANAS,4901,21,,,,,4908,21,,,,,4904.5
15800,-1,790000,BANANAS,4905,1,4901.0,26.0,,,4908,26,,,,,4906.5
15801,-1,790000,PEARLS,9995,26,,,,,10005,26,,,,,10000.0
15802,-1,790100,PEARLS,9995,23,,,,,10005,23,,,,,10000.0
15803,-1,790100,BANANAS,4901,23,,,,,4908,23,,,,,4904.5
15804,-1,790200,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
